date,min_temperature_(celcius),max_temperature_(celcius),avg_temperature_(celcius)
1952-12-01,22.43,26.44,24.435000000000002
1952-12-02,22.43,27.82,25.125
1952-12-03,22.79,29.76,26.275
1952-12-04,22.62,29.16,25.89
1952-12-05,20.13,29.4,24.765
1952-12-06,19.92,29.1,24.51
1952-12-07,22.84,27.95,25.395
1952-12-08,23.67,25.49,24.58
1952-12-09,23.83,27.37,25.6
1952-12-10,23.48,28.05,25.765
1952-12-11,23.26,29.01,26.135
1952-12-12,23.45,28.99,26.22
1952-12-13,21.88,28.82,25.35
1952-12-14,21.87,28.59,25.23
1952-12-15,19.86,28.65,24.255
1952-12-16,19.64,28.73,24.185000000000002
1952-12-17,20.16,28.55,24.355
1952-12-18,20.15,28.39,24.27
1952-12-19,19.76,28.91,24.335
1952-12-20,20.43,28.33,24.38
1952-12-21,19.98,28.63,24.305
1952-12-22,20.21,28.35,24.28
1952-12-23,21.21,28.88,25.045
1952-12-24,22.23,28.51,25.37
1952-12-25,20.53,27.82,24.175
1952-12-26,20.6,28.78,24.69
1952-12-27,21.23,28.96,25.095
1952-12-28,20.73,28.78,24.755000000000003
1952-12-29,19.43,28.66,24.045
1952-12-30,19.82,28.99,24.405
1952-12-31,19.99,28.53,24.259999999999998
1953-01-01,18.93,28.53,23.73
1953-01-02,19.43,28.54,23.985
1953-01-03,18.94,28.41,23.675
1953-01-04,19.34,28.44,23.89
1953-01-05,20.36,28.42,24.39
1953-01-06,20.68,28.66,24.67
1953-01-07,20.58,28.6,24.59
1953-01-08,20.11,28.55,24.33
1953-01-09,21.45,28.46,24.955
1953-01-10,22.0,28.97,25.485
1953-01-11,20.82,28.82,24.82
1953-01-12,20.37,28.65,24.509999999999998
1953-01-13,19.37,28.57,23.97
1953-01-14,18.84,29.13,23.985
1953-01-15,19.34,29.07,24.205
1953-01-16,20.82,29.98,25.4
1953-01-17,22.41,30.68,26.545
1953-01-18,22.08,31.1,26.59
1953-01-19,21.7,31.04,26.369999999999997
1953-01-20,21.17,30.31,25.740000000000002
1953-01-21,20.7,30.17,25.435000000000002
1953-01-22,21.23,30.94,26.085
1953-01-23,21.52,30.9,26.21
1953-01-24,22.81,31.09,26.95
1953-01-25,20.78,30.17,25.475
1953-01-26,18.08,30.0,24.04
1953-01-27,17.02,28.92,22.97
1953-01-28,17.81,28.87,23.34
1953-01-29,17.94,29.64,23.79
1953-01-30,18.33,30.4,24.365
1953-01-31,18.48,30.6,24.54
1953-02-01,18.52,30.29,24.405
1953-02-02,18.16,30.36,24.259999999999998
1953-02-03,19.21,30.4,24.805
1953-02-04,20.05,30.05,25.05
1953-02-05,19.66,29.97,24.814999999999998
1953-02-06,19.53,30.09,24.810000000000002
1953-02-07,19.36,30.43,24.895
1953-02-08,19.68,30.28,24.98
1953-02-09,19.2,30.39,24.795
1953-02-10,19.42,30.28,24.85
1953-02-11,19.25,29.83,24.54
1953-02-12,18.35,29.86,24.105
1953-02-13,17.6,29.5,23.55
1953-02-14,18.55,30.01,24.28
1953-02-15,19.9,30.67,25.285
1953-02-16,18.71,30.77,24.740000000000002
1953-02-17,19.01,31.5,25.255000000000003
1953-02-18,19.45,30.82,25.134999999999998
1953-02-19,19.24,32.09,25.665
1953-02-20,21.22,31.51,26.365000000000002
1953-02-21,22.37,31.24,26.805
1953-02-22,22.83,31.31,27.07
1953-02-23,22.92,31.41,27.165
1953-02-24,21.63,31.82,26.725
1953-02-25,22.17,32.37,27.27
1953-02-26,21.49,32.84,27.165
1953-02-27,19.89,32.5,26.195
1953-02-28,20.55,33.39,26.97
1953-03-01,20.96,33.89,27.425
1953-03-02,21.05,33.75,27.4
1953-03-03,21.56,33.12,27.339999999999996
1953-03-04,21.39,32.93,27.16
1953-03-05,22.96,33.33,28.145
1953-03-06,22.88,33.73,28.305
1953-03-07,23.41,33.62,28.515
1953-03-08,22.52,34.18,28.35
1953-03-09,21.96,34.15,28.055
1953-03-10,23.42,34.16,28.79
1953-03-11,23.21,34.35,28.78
1953-03-12,23.11,33.46,28.285
1953-03-13,21.94,34.14,28.04
1953-03-14,21.7,34.31,28.005000000000003
1953-03-15,21.66,34.71,28.185000000000002
1953-03-16,21.83,34.21,28.02
1953-03-17,21.84,34.73,28.284999999999997
1953-03-18,22.45,35.17,28.810000000000002
1953-03-19,22.67,35.34,29.005000000000003
1953-03-20,23.45,35.36,29.405
1953-03-21,23.53,34.75,29.14
1953-03-22,23.21,34.72,28.965
1953-03-23,23.53,34.03,28.78
1953-03-24,22.48,35.06,28.770000000000003
1953-03-25,23.04,35.09,29.065
1953-03-26,24.98,35.0,29.990000000000002
1953-03-27,26.03,36.55,31.29
1953-03-28,26.8,37.56,32.18
1953-03-29,25.7,37.78,31.740000000000002
1953-03-30,25.26,36.72,30.990000000000002
1953-03-31,26.49,36.18,31.335
1953-04-01,24.85,35.05,29.95
1953-04-02,24.62,34.88,29.75
1953-04-03,24.49,35.25,29.869999999999997
1953-04-04,25.63,34.13,29.880000000000003
1953-04-05,25.38,34.82,30.1
1953-04-06,24.93,35.03,29.98
1953-04-07,26.04,34.7,30.37
1953-04-08,25.46,35.02,30.240000000000002
1953-04-09,25.77,35.31,30.54
1953-04-10,25.54,35.55,30.544999999999998
1953-04-11,23.6,35.67,29.635
1953-04-12,26.05,35.77,30.910000000000004
1953-04-13,27.56,36.44,32.0
1953-04-14,27.36,36.35,31.855
1953-04-15,27.09,36.78,31.935000000000002
1953-04-16,26.66,36.55,31.604999999999997
1953-04-17,26.18,35.51,30.845
1953-04-18,25.64,34.75,30.195
1953-04-19,25.3,34.8,30.049999999999997
1953-04-20,25.88,34.97,30.424999999999997
1953-04-21,25.97,35.29,30.63
1953-04-22,26.61,35.56,31.085
1953-04-23,26.57,35.97,31.27
1953-04-24,27.39,35.92,31.655
1953-04-25,26.66,35.79,31.225
1953-04-26,24.96,35.81,30.385
1953-04-27,25.32,36.33,30.825
1953-04-28,26.29,36.6,31.445
1953-04-29,27.63,37.27,32.45
1953-04-30,27.54,37.64,32.59
1953-05-01,27.52,37.55,32.535
1953-05-02,28.08,38.12,33.099999999999994
1953-05-03,28.34,37.93,33.135
1953-05-04,28.3,38.08,33.19
1953-05-05,29.09,37.97,33.53
1953-05-06,27.39,37.93,32.66
1953-05-07,28.55,38.02,33.285000000000004
1953-05-08,28.47,38.21,33.34
1953-05-09,28.43,38.1,33.265
1953-05-10,28.62,38.69,33.655
1953-05-11,28.68,38.51,33.595
1953-05-12,27.88,38.49,33.185
1953-05-13,28.47,38.44,33.455
1953-05-14,28.11,38.47,33.29
1953-05-15,28.78,38.48,33.629999999999995
1953-05-16,29.15,38.29,33.72
1953-05-17,28.97,38.41,33.69
1953-05-18,29.05,38.6,33.825
1953-05-19,28.57,38.92,33.745000000000005
1953-05-20,29.22,38.79,34.004999999999995
1953-05-21,28.14,38.72,33.43
1953-05-22,28.18,38.66,33.42
1953-05-23,27.51,38.16,32.835
1953-05-24,27.8,38.19,32.995
1953-05-25,28.31,38.46,33.385
1953-05-26,29.02,38.86,33.94
1953-05-27,27.12,38.84,32.980000000000004
1953-05-28,30.04,38.61,34.325
1953-05-29,28.25,38.47,33.36
1953-05-30,29.15,38.8,33.974999999999994
1953-05-31,28.74,38.82,33.78
1953-06-01,29.21,38.87,34.04
1953-06-02,29.25,38.58,33.915
1953-06-03,28.95,38.97,33.96
1953-06-04,29.16,38.7,33.93
1953-06-05,27.63,37.97,32.8
1953-06-06,29.28,37.76,33.519999999999996
1953-06-07,27.73,38.12,32.925
1953-06-08,29.13,38.29,33.71
1953-06-09,29.64,38.55,34.095
1953-06-10,29.05,38.13,33.59
1953-06-11,27.59,37.91,32.75
1953-06-12,28.23,37.61,32.92
1953-06-13,28.98,37.92,33.45
1953-06-14,26.48,36.95,31.715000000000003
1953-06-15,27.23,35.59,31.410000000000004
1953-06-16,27.15,34.1,30.625
1953-06-17,26.63,34.92,30.775
1953-06-18,26.28,34.16,30.22
1953-06-19,27.07,34.9,30.985
1953-06-20,26.68,35.16,30.919999999999998
1953-06-21,27.18,32.7,29.94
1953-06-22,27.19,33.98,30.585
1953-06-23,27.13,34.47,30.799999999999997
1953-06-24,27.19,35.32,31.255000000000003
1953-06-25,24.24,35.97,30.104999999999997
1953-06-26,26.16,34.48,30.32
1953-06-27,25.23,35.56,30.395000000000003
1953-06-28,26.31,35.7,31.005000000000003
1953-06-29,26.96,36.28,31.62
1953-06-30,25.87,35.51,30.689999999999998
1953-07-01,26.43,35.7,31.065
1953-07-02,26.83,35.68,31.255
1953-07-03,26.38,35.46,30.92
1953-07-04,26.66,35.41,31.034999999999997
1953-07-05,22.62,34.66,28.64
1953-07-06,25.38,35.66,30.519999999999996
1953-07-07,25.68,34.42,30.05
1953-07-08,25.56,35.47,30.515
1953-07-09,26.06,35.6,30.83
1953-07-10,26.09,34.01,30.049999999999997
1953-07-11,26.06,34.64,30.35
1953-07-12,25.36,35.08,30.22
1953-07-13,25.93,33.78,29.855
1953-07-14,24.99,34.19,29.589999999999996
1953-07-15,25.18,34.45,29.815
1953-07-16,25.71,35.44,30.575
1953-07-17,26.21,35.77,30.990000000000002
1953-07-18,25.29,36.57,30.93
1953-07-19,25.52,35.4,30.46
1953-07-20,25.63,36.33,30.979999999999997
1953-07-21,25.73,35.89,30.810000000000002
1953-07-22,25.97,36.25,31.11
1953-07-23,26.09,37.13,31.61
1953-07-24,25.77,36.07,30.92
1953-07-25,25.85,35.05,30.45
1953-07-26,25.81,34.87,30.339999999999996
1953-07-27,25.43,34.24,29.835
1953-07-28,26.18,34.61,30.395
1953-07-29,26.26,34.45,30.355000000000004
1953-07-30,24.14,30.97,27.555
1953-07-31,24.28,29.81,27.045
1953-08-01,24.34,31.06,27.7
1953-08-02,24.9,33.48,29.189999999999998
1953-08-03,25.55,34.16,29.854999999999997
1953-08-04,25.81,33.87,29.839999999999996
1953-08-05,25.84,35.2,30.520000000000003
1953-08-06,25.69,35.91,30.799999999999997
1953-08-07,25.86,36.2,31.03
1953-08-08,24.95,35.46,30.205
1953-08-09,25.33,32.03,28.68
1953-08-10,25.45,33.51,29.479999999999997
1953-08-11,26.13,33.82,29.975
1953-08-12,25.38,34.15,29.765
1953-08-13,25.92,33.29,29.605
1953-08-14,26.24,33.66,29.949999999999996
1953-08-15,26.62,34.64,30.630000000000003
1953-08-16,26.19,34.42,30.305
1953-08-17,26.56,34.99,30.775
1953-08-18,26.57,35.84,31.205000000000002
1953-08-19,26.0,35.29,30.645
1953-08-20,26.18,35.58,30.88
1953-08-21,26.27,35.9,31.085
1953-08-22,26.29,35.62,30.955
1953-08-23,26.02,34.9,30.46
1953-08-24,25.92,35.0,30.46
1953-08-25,25.26,35.5,30.380000000000003
1953-08-26,25.87,35.33,30.6
1953-08-27,23.47,34.53,29.0
1953-08-28,23.91,30.5,27.205
1953-08-29,25.09,33.75,29.42
1953-08-30,26.24,34.34,30.29
1953-08-31,24.56,35.96,30.259999999999998
1953-09-01,25.26,33.22,29.240000000000002
1953-09-02,25.26,35.06,30.160000000000004
1953-09-03,24.99,33.63,29.310000000000002
1953-09-04,25.22,32.5,28.86
1953-09-05,25.34,32.95,29.145000000000003
1953-09-06,25.46,33.58,29.52
1953-09-07,25.85,34.4,30.125
1953-09-08,25.77,34.56,30.165
1953-09-09,25.64,34.89,30.265
1953-09-10,25.75,32.23,28.99
1953-09-11,24.51,34.66,29.585
1953-09-12,24.88,33.26,29.07
1953-09-13,25.05,31.23,28.14
1953-09-14,25.63,32.79,29.21
1953-09-15,25.77,33.52,29.645000000000003
1953-09-16,23.85,33.67,28.76
1953-09-17,23.46,32.47,27.965
1953-09-18,24.34,31.98,28.16
1953-09-19,24.45,32.9,28.674999999999997
1953-09-20,24.6,33.42,29.01
1953-09-21,25.21,33.12,29.165
1953-09-22,24.09,33.34,28.715000000000003
1953-09-23,23.79,32.08,27.935
1953-09-24,24.15,31.51,27.83
1953-09-25,24.74,31.95,28.345
1953-09-26,25.02,32.37,28.695
1953-09-27,24.45,32.23,28.339999999999996
1953-09-28,25.19,33.66,29.424999999999997
1953-09-29,25.9,34.26,30.08
1953-09-30,25.57,34.29,29.93
1953-10-01,24.46,33.6,29.03
1953-10-02,25.09,33.76,29.424999999999997
1953-10-03,25.27,33.56,29.415
1953-10-04,24.61,33.18,28.895
1953-10-05,24.71,33.07,28.89
1953-10-06,24.72,32.13,28.425
1953-10-07,23.78,32.15,27.965
1953-10-08,24.93,30.64,27.785
1953-10-09,24.41,32.45,28.43
1953-10-10,24.26,31.91,28.085
1953-10-11,24.13,30.62,27.375
1953-10-12,24.35,31.5,27.925
1953-10-13,24.47,31.56,28.015
1953-10-14,24.14,30.94,27.54
1953-10-15,24.12,31.04,27.58
1953-10-16,23.73,28.41,26.07
1953-10-17,23.55,28.28,25.915
1953-10-18,23.94,29.53,26.735
1953-10-19,24.79,31.52,28.155
1953-10-20,24.89,31.26,28.075000000000003
1953-10-21,23.72,29.25,26.485
1953-10-22,22.96,26.04,24.5
1953-10-23,24.01,29.3,26.655
1953-10-24,25.1,31.26,28.18
1953-10-25,24.89,30.55,27.72
1953-10-26,23.85,29.86,26.855
1953-10-27,24.34,28.23,26.285
1953-10-28,24.32,29.53,26.925
1953-10-29,25.0,30.29,27.645
1953-10-30,23.52,30.49,27.005
1953-10-31,23.22,27.37,25.295
1953-11-01,23.79,30.86,27.325
1953-11-02,21.41,31.17,26.29
1953-11-03,20.31,30.84,25.575
1953-11-04,20.19,30.82,25.505000000000003
1953-11-05,20.03,30.21,25.12
1953-11-06,19.06,30.42,24.740000000000002
1953-11-07,18.9,30.18,24.54
1953-11-08,19.92,30.02,24.97
1953-11-09,21.15,31.33,26.24
1953-11-10,22.47,31.39,26.93
1953-11-11,23.08,31.21,27.145
1953-11-12,23.2,30.93,27.064999999999998
1953-11-13,22.94,30.73,26.835
1953-11-14,23.29,29.69,26.490000000000002
1953-11-15,23.04,30.19,26.615000000000002
1953-11-16,22.52,29.91,26.215
1953-11-17,22.87,30.43,26.65
1953-11-18,22.72,30.53,26.625
1953-11-19,21.88,31.01,26.445
1953-11-20,21.8,29.95,25.875
1953-11-21,20.45,29.46,24.955
1953-11-22,18.36,29.13,23.744999999999997
1953-11-23,19.92,29.16,24.54
1953-11-24,21.42,29.09,25.255000000000003
1953-11-25,21.28,29.52,25.4
1953-11-26,22.88,27.42,25.15
1953-11-27,23.65,28.0,25.825
1953-11-28,21.96,28.71,25.335
1953-11-29,21.63,28.58,25.104999999999997
1953-11-30,20.96,28.69,24.825000000000003
1953-12-01,21.09,29.91,25.5
1953-12-02,19.68,30.22,24.95
1953-12-03,18.81,30.63,24.72
1953-12-04,18.61,29.71,24.16
1953-12-05,18.66,29.22,23.939999999999998
1953-12-06,19.2,29.08,24.14
1953-12-07,18.71,28.78,23.745
1953-12-08,18.94,28.52,23.73
1953-12-09,18.93,28.6,23.765
1953-12-10,19.05,28.73,23.89
1953-12-11,19.91,28.59,24.25
1953-12-12,19.74,28.67,24.205
1953-12-13,20.59,28.71,24.65
1953-12-14,21.57,28.16,24.865000000000002
1953-12-15,21.28,28.31,24.795
1953-12-16,19.04,28.22,23.63
1953-12-17,20.2,29.0,24.6
1953-12-18,20.43,29.1,24.765
1953-12-19,19.77,28.9,24.335
1953-12-20,19.14,28.25,23.695
1953-12-21,18.41,28.23,23.32
1953-12-22,18.44,28.56,23.5
1953-12-23,18.27,29.8,24.035
1953-12-24,19.23,28.45,23.84
1953-12-25,19.53,28.23,23.880000000000003
1953-12-26,21.07,27.79,24.43
1953-12-27,22.01,28.17,25.090000000000003
1953-12-28,21.61,28.21,24.91
1953-12-29,19.82,28.46,24.14
1953-12-30,18.39,28.59,23.490000000000002
1953-12-31,19.1,28.82,23.96
1954-01-01,18.49,28.74,23.615
1954-01-02,18.79,28.8,23.795
1954-01-03,19.14,28.88,24.009999999999998
1954-01-04,21.02,28.32,24.67
1954-01-05,22.43,27.71,25.07
1954-01-06,22.55,28.27,25.41
1954-01-07,22.08,27.92,25.0
1954-01-08,19.76,28.57,24.165
1954-01-09,21.09,28.85,24.97
1954-01-10,22.14,28.96,25.55
1954-01-11,22.82,29.21,26.015
1954-01-12,22.53,29.07,25.8
1954-01-13,21.6,28.94,25.270000000000003
1954-01-14,20.83,29.23,25.03
1954-01-15,20.45,29.13,24.79
1954-01-16,18.73,29.0,23.865000000000002
1954-01-17,18.14,28.92,23.53
1954-01-18,18.26,28.92,23.590000000000003
1954-01-19,17.36,29.16,23.259999999999998
1954-01-20,17.81,29.21,23.509999999999998
1954-01-21,18.4,29.54,23.97
1954-01-22,19.46,30.7,25.08
1954-01-23,20.42,30.78,25.6
1954-01-24,19.49,29.24,24.365
1954-01-25,19.27,29.67,24.47
1954-01-26,18.97,30.03,24.5
1954-01-27,19.93,29.52,24.725
1954-01-28,19.08,29.27,24.174999999999997
1954-01-29,18.52,29.26,23.89
1954-01-30,17.71,29.12,23.415
1954-01-31,18.47,29.59,24.03
1954-02-01,20.96,30.1,25.53
1954-02-02,21.98,30.38,26.18
1954-02-03,21.02,29.86,25.439999999999998
1954-02-04,19.53,29.51,24.520000000000003
1954-02-05,19.63,30.34,24.985
1954-02-06,19.39,31.42,25.405
1954-02-07,19.08,31.97,25.525
1954-02-08,20.72,30.78,25.75
1954-02-09,20.71,30.46,25.585
1954-02-10,20.22,30.38,25.299999999999997
1954-02-11,18.34,30.27,24.305
1954-02-12,16.64,30.47,23.555
1954-02-13,17.88,31.94,24.91
1954-02-14,19.47,34.59,27.03
1954-02-15,20.94,34.68,27.810000000000002
1954-02-16,22.16,34.64,28.4
1954-02-17,21.52,33.42,27.47
1954-02-18,20.06,31.83,25.945
1954-02-19,20.03,32.07,26.05
1954-02-20,21.36,30.88,26.119999999999997
1954-02-21,22.05,31.8,26.925
1954-02-22,22.06,32.44,27.25
1954-02-23,21.95,33.48,27.714999999999996
1954-02-24,22.87,33.58,28.225
1954-02-25,23.3,33.78,28.54
1954-02-26,23.29,33.97,28.63
1954-02-27,22.55,33.05,27.799999999999997
1954-02-28,21.36,30.95,26.155
1954-03-01,20.5,32.25,26.375
1954-03-02,20.42,32.25,26.335
1954-03-03,19.35,33.26,26.305
1954-03-04,18.83,34.66,26.744999999999997
1954-03-05,19.77,34.22,26.994999999999997
1954-03-06,21.03,33.06,27.045
1954-03-07,19.87,32.36,26.115000000000002
1954-03-08,20.05,32.26,26.155
1954-03-09,19.13,32.12,25.625
1954-03-10,21.29,32.05,26.669999999999998
1954-03-11,23.61,32.71,28.16
1954-03-12,23.97,32.65,28.31
1954-03-13,24.12,32.38,28.25
1954-03-14,23.43,30.51,26.97
1954-03-15,23.87,31.84,27.855
1954-03-16,24.03,32.29,28.16
1954-03-17,24.31,33.4,28.854999999999997
1954-03-18,24.31,32.87,28.589999999999996
1954-03-19,23.97,33.46,28.715
1954-03-20,23.72,33.48,28.599999999999998
1954-03-21,23.35,34.29,28.82
1954-03-22,22.58,33.77,28.175
1954-03-23,24.55,34.16,29.354999999999997
1954-03-24,24.89,34.2,29.545
1954-03-25,23.5,33.29,28.395
1954-03-26,24.9,33.51,29.205
1954-03-27,24.97,33.77,29.37
1954-03-28,25.63,34.44,30.034999999999997
1954-03-29,25.68,35.51,30.595
1954-03-30,25.85,35.6,30.725
1954-03-31,26.03,35.95,30.990000000000002
1954-04-01,25.41,35.7,30.555
1954-04-02,25.42,35.45,30.435000000000002
1954-04-03,25.97,35.48,30.724999999999998
1954-04-04,25.16,35.36,30.259999999999998
1954-04-05,25.75,35.82,30.785
1954-04-06,26.76,35.89,31.325000000000003
1954-04-07,26.54,35.83,31.185
1954-04-08,26.67,36.16,31.415
1954-04-09,26.71,36.23,31.47
1954-04-10,25.57,36.54,31.055
1954-04-11,26.27,36.52,31.395000000000003
1954-04-12,26.6,36.32,31.46
1954-04-13,26.16,36.15,31.155
1954-04-14,27.82,36.57,32.195
1954-04-15,26.88,36.86,31.869999999999997
1954-04-16,27.2,37.13,32.165
1954-04-17,27.23,36.82,32.025
1954-04-18,26.95,36.73,31.839999999999996
1954-04-19,26.85,36.82,31.835
1954-04-20,25.88,36.95,31.415
1954-04-21,26.43,36.63,31.53
1954-04-22,26.51,36.18,31.345
1954-04-23,26.24,35.48,30.86
1954-04-24,26.07,33.06,29.565
1954-04-25,25.9,35.16,30.529999999999998
1954-04-26,27.26,36.74,32.0
1954-04-27,27.01,37.18,32.095
1954-04-28,26.54,37.06,31.8
1954-04-29,26.43,35.54,30.985
1954-04-30,27.23,36.29,31.759999999999998
1954-05-01,26.63,36.69,31.659999999999997
1954-05-02,27.12,36.57,31.845
1954-05-03,26.78,37.28,32.03
1954-05-04,26.0,37.32,31.66
1954-05-05,26.94,36.85,31.895000000000003
1954-05-06,27.74,37.87,32.805
1954-05-07,27.38,38.21,32.795
1954-05-08,28.19,37.72,32.955
1954-05-09,27.86,38.17,33.015
1954-05-10,28.26,38.31,33.285000000000004
1954-05-11,28.06,37.26,32.66
1954-05-12,28.46,38.16,33.31
1954-05-13,27.62,38.44,33.03
1954-05-14,27.33,38.31,32.82
1954-05-15,26.72,38.42,32.57
1954-05-16,27.79,37.92,32.855000000000004
1954-05-17,25.81,38.26,32.035
1954-05-18,27.67,38.13,32.900000000000006
1954-05-19,26.15,38.38,32.265
1954-05-20,27.84,38.26,33.05
1954-05-21,28.01,37.88,32.945
1954-05-22,27.04,37.59,32.315
1954-05-23,27.17,35.35,31.26
1954-05-24,26.26,37.14,31.700000000000003
1954-05-25,28.11,36.81,32.46
1954-05-26,26.85,37.82,32.335
1954-05-27,29.18,38.05,33.614999999999995
1954-05-28,28.91,38.11,33.51
1954-05-29,28.86,38.16,33.51
1954-05-30,28.79,37.85,33.32
1954-05-31,28.88,38.01,33.445
1954-06-01,29.22,38.62,33.92
1954-06-02,29.02,38.79,33.905
1954-06-03,27.6,38.25,32.925
1954-06-04,28.23,37.35,32.79
1954-06-05,28.21,36.79,32.5
1954-06-06,28.3,36.98,32.64
1954-06-07,28.29,36.69,32.489999999999995
1954-06-08,28.16,37.38,32.77
1954-06-09,27.96,37.69,32.825
1954-06-10,27.65,37.33,32.489999999999995
1954-06-11,26.29,37.16,31.724999999999998
1954-06-12,26.51,36.21,31.36
1954-06-13,26.74,36.95,31.845
1954-06-14,26.92,36.4,31.66
1954-06-15,27.83,36.32,32.075
1954-06-16,27.08,36.0,31.54
1954-06-17,27.93,36.26,32.095
1954-06-18,26.66,35.38,31.020000000000003
1954-06-19,26.19,35.19,30.689999999999998
1954-06-20,26.21,35.38,30.795
1954-06-21,26.73,36.32,31.525
1954-06-22,27.72,37.11,32.415
1954-06-23,27.39,37.3,32.345
1954-06-24,27.22,36.87,32.045
1954-06-25,28.22,36.37,32.295
1954-06-26,26.66,34.65,30.655
1954-06-27,26.04,33.18,29.61
1954-06-28,26.77,35.7,31.235
1954-06-29,27.09,36.53,31.810000000000002
1954-06-30,26.68,38.47,32.575
1954-07-01,25.64,36.77,31.205000000000002
1954-07-02,24.71,35.8,30.255
1954-07-03,24.72,32.71,28.715
1954-07-04,25.31,33.23,29.269999999999996
1954-07-05,25.27,33.11,29.189999999999998
1954-07-06,24.33,31.17,27.75
1954-07-07,25.56,31.79,28.674999999999997
1954-07-08,25.39,33.57,29.48
1954-07-09,25.54,33.21,29.375
1954-07-10,25.02,32.35,28.685000000000002
1954-07-11,25.7,33.55,29.625
1954-07-12,25.55,34.17,29.86
1954-07-13,26.41,35.66,31.034999999999997
1954-07-14,27.13,35.31,31.22
1954-07-15,26.61,35.38,30.995
1954-07-16,26.64,34.88,30.76
1954-07-17,26.8,34.69,30.744999999999997
1954-07-18,24.78,34.51,29.645
1954-07-19,24.49,33.91,29.199999999999996
1954-07-20,25.37,33.93,29.65
1954-07-21,26.14,35.34,30.740000000000002
1954-07-22,25.62,36.16,30.89
1954-07-23,24.7,34.57,29.634999999999998
1954-07-24,24.06,33.22,28.64
1954-07-25,23.81,32.36,28.085
1954-07-26,24.02,31.75,27.884999999999998
1954-07-27,25.45,32.6,29.025
1954-07-28,25.34,32.4,28.869999999999997
1954-07-29,23.8,30.51,27.155
1954-07-30,23.55,28.03,25.79
1954-07-31,24.36,30.49,27.424999999999997
1954-08-01,25.29,32.7,28.995
1954-08-02,24.79,31.75,28.27
1954-08-03,24.47,30.01,27.240000000000002
1954-08-04,25.1,31.58,28.34
1954-08-05,25.42,32.42,28.92
1954-08-06,24.74,33.88,29.310000000000002
1954-08-07,25.04,31.51,28.275
1954-08-08,24.78,31.99,28.384999999999998
1954-08-09,25.58,33.73,29.654999999999998
1954-08-10,25.6,34.62,30.11
1954-08-11,26.33,34.38,30.355
1954-08-12,24.6,33.7,29.150000000000002
1954-08-13,24.39,32.6,28.495
1954-08-14,25.94,34.81,30.375
1954-08-15,25.47,33.71,29.59
1954-08-16,24.38,33.08,28.729999999999997
1954-08-17,25.0,34.33,29.665
1954-08-18,25.57,34.67,30.12
1954-08-19,25.29,34.88,30.085
1954-08-20,24.89,34.88,29.885
1954-08-21,26.17,34.58,30.375
1954-08-22,25.19,34.49,29.840000000000003
1954-08-23,25.88,34.0,29.939999999999998
1954-08-24,25.75,34.53,30.14
1954-08-25,25.07,35.13,30.1
1954-08-26,25.74,35.18,30.46
1954-08-27,25.6,33.29,29.445
1954-08-28,24.11,33.67,28.89
1954-08-29,24.3,31.52,27.91
1954-08-30,24.97,31.1,28.035
1954-08-31,25.21,32.47,28.84
1954-09-01,24.77,32.36,28.564999999999998
1954-09-02,25.23,33.58,29.405
1954-09-03,25.55,33.28,29.415
1954-09-04,25.33,33.78,29.555
1954-09-05,25.15,33.92,29.535
1954-09-06,25.52,33.87,29.695
1954-09-07,25.62,32.95,29.285000000000004
1954-09-08,25.89,34.05,29.97
1954-09-09,25.33,33.57,29.45
